"","GCI.total.c","GCI.PP.total.c","SexDes.total.a","GMSEX.total.a","SCS.total.a","SCS.total.c","CS.total.a","CS.total.c","BFI.extraversion.c","BFI.agreeable.c","BFI.conscientious.c","BFI.negative.c","BFI.open.c","AnxAttch.c","AvoAttch.c","Narc.c","Gender","d_men","d_women","GCI_1","GCI_2","GCI_3","GCI_4","GCI_5","GCI_6","SCS_1","SCS_2_R","SCS_3","SCS_4_R","SCS_5","SCS_6","BFI_1","BFI_2_R","BFI_3_R","BFI_4","BFI_5","BFI_6","BFI_7_R","BFI_8_R","BFI_9_R","BFI_10_R","BFI_11","BFI_12","GMSEX_1","GMSEX_2","GMSEX_3","GMSEX_4","GMSEX_5","SexDes_1","SexDes_2"
"208",-1.95641646489104,4.92009685230024,1.5,5.8,2.5,-1.51089588377724,8.5,3.3002421307506,-12.0024213075061,-0.0968523002421335,-1.27118644067797,16.1888619854722,0.779661016949156,-3.6682808716707,-7.04600484261501,-6.5544794188862,-1,0,1,4,2,4,2,4,4,3,3,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,2,6,6,6,6,5,2,1
"209",-0.956416464891042,-4.07990314769976,2.5,7,2.33333333333333,-2.51089588377724,10.1,19.3002421307506,1.99757869249395,6.90314769975787,-7.27118644067797,-8.81113801452784,-7.22033898305084,-5.6682808716707,-0.0460048426150124,-2.5544794188862,-1,0,1,3,3,4,4,4,3,3,1,2,3,2,3,3,4,4,4,3,4,2,4,3,4,1,2,7,7,7,7,7,3,2
"210",6.04358353510896,3.92009685230024,3.5,7,3.5,4.48910411622276,9.3,11.3002421307506,12.9975786924939,11.9031476997579,-1.27118644067797,-16.8111380145278,-2.22033898305084,-5.6682808716707,-8.04600484261501,0.445520581113801,1,1,0,4,4,5,5,5,5,3,4,4,3,3,4,5,3,3,5,4,3,4,4,5,5,4,4,7,7,7,7,7,4,3
"211",1.04358353510896,0.920096852300244,3,6,3.5,4.48910411622276,9.6,14.3002421307506,5.99757869249395,-3.09685230024213,5.72881355932203,7.18886198547216,13.7796610169492,-5.6682808716707,-4.04600484261501,2.4455205811138,-1,0,1,4,4,5,3,3,4,4,3,4,3,3,4,3,4,2,3,2,4,4,5,4,3,3,5,6,6,6,5,7,3,3
"212",-9.95641646489104,0.920096852300244,2,6.2,2.16666666666667,-3.51089588377724,8.1,-0.699757869249396,-11.0024213075061,-5.09685230024213,-7.27118644067797,21.1888619854722,-13.2203389830508,1.3317191283293,-4.04600484261501,-5.5544794188862,-1,0,1,2,1,2,3,2,2,2,2,3,2,1,3,1,2,2,3,2,2,3,2,1,2,2,3,5,6,7,6,7,2,2
"213",1.04358353510896,5.92009685230024,2.5,6.8,3,1.48910411622276,10.1,19.3002421307506,1.99757869249395,4.90314769975787,-0.271186440677965,-0.811138014527842,13.7796610169492,-3.6682808716707,-7.04600484261501,6.4455205811138,-1,0,1,3,4,4,4,4,4,3,2,3,3,3,4,4,2,2,3,3,3,4,3,4,3,3,4,6,7,7,7,7,3,2
"214",-3.95641646489104,-1.07990314769976,3.5,6.2,3,1.48910411622276,6.7,-14.6997578692494,-7.00242130750605,-11.0968523002421,-5.27118644067797,17.1888619854722,8.77966101694916,2.3317191283293,10.953995157385,4.4455205811138,-1,0,1,3,2,3,4,2,4,3,3,3,3,4,2,2,2,2,4,2,3,4,2,2,2,2,2,6,6,6,7,6,4,3
"215",-8.95641646489104,-11.0799031476998,2,5.6,1.66666666666667,-6.51089588377724,8,-1.6997578692494,-5.00242130750605,-13.0968523002421,0.728813559322035,11.1888619854722,-15.2203389830508,2.3317191283293,2.95399515738499,-11.5544794188862,-1,0,1,2,2,1,2,3,3,2,1,2,1,2,2,4,2,2,3,2,2,3,2,4,3,1,3,5,6,6,6,5,2,2
"216",3.04358353510896,5.92009685230024,3,7,2.5,-1.51089588377724,9.2,10.3002421307506,9.99757869249395,0.903147699757866,-1.27118644067797,-3.81113801452784,0.779661016949156,-0.668280871670703,-4.04600484261501,4.4455205811138,-1,0,1,4,4,5,4,4,4,3,2,3,2,1,4,4,4,4,4,4,4,4,4,4,2,4,4,7,7,7,7,7,3,3
"217",-3.95641646489104,-9.07990314769976,1.5,2.8,1.83333333333333,-5.51089588377724,8.9,7.3002421307506,-14.0024213075061,5.90314769975787,-11.271186440678,-2.81113801452784,9.77966101694916,0.331719128329297,4.95399515738499,-2.5544794188862,-1,0,1,2,2,2,4,4,4,3,1,2,1,3,1,1,1,1,1,1,1,2,1,5,2,2,4,3,2,2,1,6,1,2
"218",-3.95641646489104,-14.0799031476998,1,2.4,1.33333333333333,-8.51089588377724,3.6,-45.6997578692494,-15.0024213075061,-7.09685230024213,-5.27118644067797,6.18886198547216,-13.2203389830508,2.3317191283293,14.953995157385,-8.5544794188862,1,1,0,2,2,2,4,4,4,1,3,0,3,0,1,1,1,2,2,3,2,2,2,2,1,1,2,2,4,3,1,2,1,1
"219",1.04358353510896,0.920096852300244,3,6.2,2.83333333333333,0.489104116222759,7,-11.6997578692494,10.9975786924939,0.903147699757866,3.72881355932203,-6.81113801452784,6.77966101694916,-8.6682808716707,-4.04600484261501,5.4455205811138,-1,0,1,4,3,4,4,4,4,4,2,3,2,2,4,4,4,4,4,4,4,4,3,4,4,4,4,6,6,7,6,6,3,3
"220",5.04358353510896,2.92009685230024,3.5,6,2.5,-1.51089588377724,8.8,6.3002421307506,0.997578692493946,-3.09685230024213,0.728813559322035,6.18886198547216,0.779661016949156,13.3317191283293,-1.04600484261501,0.445520581113801,-1,0,1,4,4,4,5,5,5,3,2,3,3,2,2,3,2,2,4,4,4,4,2,4,2,2,4,6,6,6,6,6,4,3
"221",-2.95641646489104,1.92009685230024,2,6,2.5,-1.51089588377724,8.2,0.300242130750604,-11.0024213075061,0.903147699757866,1.72881355932203,11.1888619854722,-1.22033898305084,16.3317191283293,1.95399515738499,-8.5544794188862,-1,0,1,4,2,1,5,5,2,3,1,4,0,3,4,1,1,1,4,4,1,4,1,5,1,1,1,7,7,7,7,2,2,2
"222",-0.956416464891042,3.92009685230024,4,7,2.66666666666667,-0.510895883777241,9,8.3002421307506,-1.00242130750605,-0.0968523002421335,3.72881355932203,15.1888619854722,-4.22033898305084,5.3317191283293,-4.04600484261501,-5.5544794188862,-1,0,1,3,3,4,4,4,3,3,1,3,3,2,4,4,2,3,3,4,3,3,2,4,2,2,3,7,7,7,7,7,4,4
"223",2.04358353510896,-8.07990314769976,3,6.8,2.66666666666667,-0.510895883777241,9,8.3002421307506,-4.00242130750605,0.903147699757866,4.72881355932203,5.18886198547216,11.7796610169492,-1.6682808716707,-1.04600484261501,0.445520581113801,1,1,0,3,3,3,5,5,5,3,3,3,3,1,3,2,1,1,5,1,2,3,2,4,2,4,5,7,7,7,6,7,4,2
"224",1.04358353510896,1.92009685230024,2.5,4.2,2,-4.51089588377724,7.5,-6.6997578692494,-0.0024213075060544,3.90314769975787,1.72881355932203,-13.8111380145278,3.77966101694916,-5.6682808716707,2.95399515738499,0.445520581113801,-1,0,1,4,4,3,4,4,4,2,1,2,2,2,3,4,3,3,4,3,1,4,2,4,2,2,4,4,5,5,3,4,2,3
"225",-0.956416464891042,-11.0799031476998,2.5,6,2.33333333333333,-2.51089588377724,6.1,-20.6997578692494,-4.00242130750605,2.90314769975787,-11.271186440678,22.1888619854722,-10.2203389830508,9.3317191283293,0.953995157384988,-5.5544794188862,-1,0,1,4,2,3,4,4,4,3,2,2,2,2,3,3,3,2,3,4,4,4,3,2,1,1,2,6,6,6,6,6,3,2
"226",3.04358353510896,6.92009685230024,2.5,5.8,2.83333333333333,0.489104116222759,9.5,13.3002421307506,-1.00242130750605,10.9031476997579,4.72881355932203,12.1888619854722,-7.22033898305084,-1.6682808716707,-8.04600484261501,7.4455205811138,-1,0,1,4,4,4,4,4,5,3,2,3,2,3,4,4,2,2,3,2,3,5,NA,4,2,1,4,5,7,6,5,6,2,3
"227",1.04358353510896,4.92009685230024,3.5,6.6,2.66666666666667,-0.510895883777241,9.3,11.3002421307506,9.99757869249395,-6.09685230024213,4.72881355932203,7.18886198547216,10.7796610169492,11.3317191283293,2.95399515738499,5.4455205811138,-1,0,1,5,5,4,2,4,3,3,2,2,3,2,4,2,4,3,5,5,4,4,5,5,3,3,3,6,7,7,6,7,4,3
"228",3.04358353510896,-3.07990314769976,4.5,6.8,3.33333333333333,3.48910411622276,9.3,11.3002421307506,5.99757869249395,9.90314769975787,7.72881355932203,24.1888619854722,-2.22033898305084,9.3317191283293,-3.04600484261501,-1.5544794188862,-1,0,1,3,4,3,5,5,5,4,2,3,4,3,4,5,4,4,5,3,2,3,2,5,2,3,4,7,7,7,6,7,4,5
"229",-0.956416464891042,-8.07990314769976,1.5,5.2,1.33333333333333,-8.51089588377724,7,-11.6997578692494,-8.00242130750605,1.90314769975787,1.72881355932203,2.18886198547216,3.77966101694916,-4.6682808716707,5.95399515738499,-1.5544794188862,-1,0,1,2,4,1,5,4,5,1,0,1,4,0,2,4,2,2,2,1,1,2,2,2,4,3,3,3,6,5,6,6,1,2
"230",-9.95641646489104,-13.0799031476998,1,1,0,-16.5108958837772,6.4,-17.6997578692494,-7.00242130750605,-1.09685230024213,4.72881355932203,-15.8111380145278,-13.2203389830508,-6.6682808716707,20.953995157385,2.4455205811138,-1,0,1,1,1,1,5,3,1,0,0,0,0,0,0,4,4,1,4,4,4,1,2,1,2,1,1,1,1,1,1,1,1,1
"231",-1.95641646489104,2.92009685230024,4.5,6.4,3.83333333333333,6.48910411622276,9.4,12.3002421307506,-4.00242130750605,-1.09685230024213,-3.27118644067797,21.1888619854722,-11.2203389830508,7.3317191283293,2.95399515738499,-11.5544794188862,-1,0,1,4,3,4,2,4,3,4,3,4,4,4,4,1,2,2,3,4,3,3,4,4,2,2,2,6,6,7,6,7,5,4
"232",-5.95641646489104,-7.07990314769976,3,4.8,2.5,-1.51089588377724,7,-11.6997578692494,-9.00242130750605,-14.0968523002421,8.72881355932203,2.18886198547216,2.77966101694916,9.3317191283293,11.953995157385,-4.5544794188862,-1,0,1,4,2,2,4,2,2,3,2,2,3,2,3,2,1,1,2,2,2,2,2,4,4,3,2,5,5,6,4,4,4,2
"233",4.04358353510896,-2.07990314769976,3.5,1,3.66666666666667,5.48910411622276,9.9,17.3002421307506,-2.00242130750605,-1.09685230024213,3.72881355932203,1.18886198547216,9.77966101694916,16.3317191283293,13.953995157385,-1.5544794188862,-1,0,1,4,4,5,4,4,5,4,2,4,4,4,4,4,1,1,4,4,4,2,1,2,4,2,5,1,1,1,1,1,4,3
"234",4.04358353510896,4.92009685230024,1,5.6,2.33333333333333,-2.51089588377724,8.7,5.3002421307506,9.99757869249395,-1.09685230024213,5.72881355932203,-8.81113801452784,-1.22033898305084,-11.6682808716707,-7.04600484261501,-0.554479418886199,-1,0,1,4,4,4,5,5,4,4,2,1,1,2,4,4,3,4,4,4,4,4,3,4,4,4,4,6,6,6,5,5,1,1
"235",4.04358353510896,1.92009685230024,3,6.6,3.16666666666667,2.48910411622276,9.4,12.3002421307506,-0.0024213075060544,11.9031476997579,3.72881355932203,-9.81113801452784,-4.22033898305084,-9.6682808716707,-3.04600484261501,-2.5544794188862,-1,0,1,4,4,3,5,5,5,3,3,3,3,4,3,5,3,3,4,3,2,3,2,4,2,3,2,6,7,7,6,7,3,3
"236",-0.956416464891042,6.92009685230024,4.5,7,3,1.48910411622276,10.3,21.3002421307506,-5.00242130750605,12.9031476997579,0.728813559322035,3.18886198547216,12.7796610169492,1.3317191283293,2.95399515738499,-4.5544794188862,-1,0,1,3,2,2,5,5,4,4,4,4,0,2,4,2,1,NA,5,1,1,5,1,4,3,2,4,7,7,7,7,7,5,4
"237",-2.95641646489104,5.92009685230024,3,3,1.83333333333333,-5.51089588377724,9.2,10.3002421307506,-0.0024213075060544,9.90314769975787,3.72881355932203,-20.8111380145278,10.7796610169492,1.3317191283293,6.95399515738499,-3.5544794188862,-1,0,1,2,2,2,4,4,5,2,3,1,3,1,1,2,2,2,2,3,1,2,2,5,5,5,5,3,3,3,3,3,2,4
"238",0.043583535108958,-1.07990314769976,3.5,3.2,3.33333333333333,3.48910411622276,6.1,-20.6997578692494,4.99757869249395,-11.0968523002421,1.72881355932203,-7.81113801452784,-4.22033898305084,6.3317191283293,3.95399515738499,4.4455205811138,1,1,0,4,5,4,2,4,3,4,3,3,3,3,4,3,2,3,4,4,4,4,3,3,4,3,4,2,4,3,3,4,3,4
"239",-2.95641646489104,-4.07990314769976,2.5,5,2.33333333333333,-2.51089588377724,7.4,-7.6997578692494,-5.00242130750605,-0.0968523002421335,4.72881355932203,3.18886198547216,-0.220338983050844,-0.668280871670703,-5.04600484261501,-4.5544794188862,-1,0,1,3,2,3,4,3,4,2,2,2,2,3,3,3,2,4,3,3,2,3,1,3,2,2,3,5,5,5,4,6,2,3
"240",2.04358353510896,-1.07990314769976,4,6.2,2.66666666666667,-0.510895883777241,8,-1.6997578692494,7.99757869249395,4.90314769975787,3.72881355932203,7.18886198547216,1.77966101694916,-6.6682808716707,-2.04600484261501,4.4455205811138,-1,0,1,4,4,4,4,4,4,3,1,3,3,NA,3,4,4,4,4,3,4,4,3,5,2,3,4,6,6,7,6,6,4,4
"241",-10.956416464891,-5.07990314769976,3,2.4,3,1.48910411622276,7.2,-9.6997578692494,-18.0024213075061,-9.09685230024213,-5.27118644067797,15.1888619854722,-11.2203389830508,-8.6682808716707,0.953995157384988,-7.5544794188862,1,1,0,1,1,2,3,3,1,3,2,3,4,3,3,1,1,1,1,2,1,2,2,1,2,2,2,1,4,2,1,4,2,4
"242",3.04358353510896,-2.07990314769976,3.5,6,2.83333333333333,0.489104116222759,9,8.3002421307506,4.99757869249395,9.90314769975787,-3.27118644067797,-2.81113801452784,0.779661016949156,1.3317191283293,-2.04600484261501,1.4455205811138,-1,0,1,4,4,3,4,5,5,3,2,3,3,3,3,5,2,2,5,3,3,2,2,5,3,4,5,6,6,6,6,6,NA,NA
"243",-2.95641646489104,-3.07990314769976,2.5,4,1.5,-7.51089588377724,7.6,-5.6997578692494,-4.00242130750605,5.90314769975787,-4.27118644067797,-5.81113801452784,-8.22033898305084,-6.6682808716707,10.953995157385,-1.5544794188862,-1,0,1,3,2,3,4,3,4,2,1,1,1,2,2,3,1,1,3,3,4,3,4,2,2,3,3,3,4,5,4,4,3,2
"244",6.04358353510896,2.92009685230024,1.5,7,2.5,-1.51089588377724,8.8,6.3002421307506,20.9975786924939,8.90314769975787,6.72881355932203,-17.8111380145278,9.77966101694916,-7.6682808716707,-2.04600484261501,8.4455205811138,-1,0,1,4,4,5,5,5,5,3,1,3,1,3,4,5,4,5,5,4,4,5,5,5,5,5,5,7,7,7,7,7,1,2
"245",-0.956416464891042,-4.07990314769976,5,4.4,4,7.48910411622276,8,-1.6997578692494,9.99757869249395,-6.09685230024213,-1.27118644067797,-16.8111380145278,7.77966101694916,8.3317191283293,0.953995157384988,8.4455205811138,1,1,0,4,4,4,4,3,2,4,4,4,4,4,4,3,4,5,4,5,4,4,5,3,4,3,2,4,4,4,4,6,5,5
"246",0.043583535108958,1.92009685230024,4,6.2,2.66666666666667,-0.510895883777241,8.1,-0.699757869249396,3.99757869249395,3.90314769975787,3.72881355932203,-11.8111380145278,-7.22033898305084,-3.6682808716707,-4.04600484261501,-2.5544794188862,-1,0,1,4,2,4,4,4,4,3,1,3,2,3,4,2,2,2,2,4,4,4,4,4,4,4,4,6,6,7,6,6,5,3
"247",-0.956416464891042,1.92009685230024,4,6.6,3.66666666666667,5.48910411622276,10.3,21.3002421307506,-12.0024213075061,8.90314769975787,-5.27118644067797,10.1888619854722,10.7796610169492,-1.6682808716707,-6.04600484261501,-4.5544794188862,-1,0,1,3,3,2,4,4,5,3,4,4,4,3,4,2,1,1,2,1,1,2,2,3,3,3,3,6,7,7,6,7,4,4
"248",-2.95641646489104,-14.0799031476998,1.5,4,1.33333333333333,-8.51089588377724,6.1,-20.6997578692494,-3.00242130750605,1.90314769975787,-7.27118644067797,19.1888619854722,9.77966101694916,2.3317191283293,8.95399515738499,-8.5544794188862,-1,0,1,2,2,4,3,4,4,2,1,1,1,1,2,1,1,1,5,4,3,4,3,2,3,2,4,4,4,4,4,4,1,2
"249",1.04358353510896,-0.0799031476997563,2,5.8,2.16666666666667,-3.51089588377724,6.7,-14.6997578692494,2.99757869249395,-5.09685230024213,-0.271186440677965,3.18886198547216,-6.22033898305084,5.3317191283293,3.95399515738499,0.445520581113801,-1,0,1,4,4,4,3,4,4,2,2,2,2,2,3,2,2,2,4,4,4,4,2,3,4,4,4,5,6,6,6,6,2,2
"250",-9.95641646489104,-1.07990314769976,2.5,6.6,1.66666666666667,-6.51089588377724,8.1,-0.699757869249396,-15.0024213075061,-2.09685230024213,-1.27118644067797,13.1888619854722,-5.22033898305084,0.331719128329297,3.95399515738499,-6.5544794188862,-1,0,1,1,1,1,3,3,3,2,1,1,1,2,3,1,1,1,1,2,2,2,2,3,2,2,2,6,7,7,6,7,3,2
"251",3.04358353510896,5.92009685230024,4,6.6,3.16666666666667,2.48910411622276,9.8,16.3002421307506,6.99757869249395,11.9031476997579,3.72881355932203,1.18886198547216,3.77966101694916,-0.668280871670703,-0.0460048426150124,-1.5544794188862,-1,0,1,4,3,4,5,4,5,3,4,3,1,4,4,4,3,2,3,3,2,5,2,5,5,4,5,6,7,7,7,6,4,4
"252",1.04358353510896,6.92009685230024,4.5,7,2.83333333333333,0.489104116222759,8.3,1.3002421307506,-0.0024213075060544,-1.09685230024213,-11.271186440678,-2.81113801452784,-7.22033898305084,-11.6682808716707,-4.04600484261501,-1.5544794188862,-1,0,1,4,4,3,4,4,4,3,2,3,2,3,4,4,4,2,4,4,2,2,2,2,4,4,2,7,7,7,7,7,5,4
"253",-0.956416464891042,4.92009685230024,5,7,3.66666666666667,5.48910411622276,6.7,-14.6997578692494,6.99757869249395,8.90314769975787,10.728813559322,-17.8111380145278,8.77966101694916,-0.668280871670703,-2.04600484261501,8.4455205811138,1,1,0,3,3,3,4,4,4,4,4,4,4,2,4,4,1,3,4,4,3,3,2,4,5,5,5,7,7,7,7,7,5,5
"254",3.04358353510896,-0.0799031476997563,2.5,4.4,2.16666666666667,-3.51089588377724,9.2,10.3002421307506,13.9975786924939,1.90314769975787,4.72881355932203,-21.8111380145278,1.77966101694916,-4.6682808716707,0.953995157384988,2.4455205811138,1,1,0,4,4,5,4,4,4,3,2,2,2,1,3,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4,5,5,2,3
"255",1.04358353510896,-3.07990314769976,3,5,2.5,-1.51089588377724,7.9,-2.6997578692494,4.99757869249395,-2.09685230024213,1.72881355932203,-2.81113801452784,-0.220338983050844,4.3317191283293,-2.04600484261501,4.4455205811138,-1,0,1,3,4,3,4,4,5,2,3,2,2,3,3,4,4,4,4,4,3,4,2,2,4,3,3,5,5,5,5,5,3,3
"256",-2.95641646489104,-3.07990314769976,4,5.2,3.33333333333333,3.48910411622276,8.2,0.300242130750604,4.99757869249395,-21.0968523002421,3.72881355932203,13.1888619854722,-14.2203389830508,5.3317191283293,2.95399515738499,-1.5544794188862,1,1,0,2,3,4,4,4,2,4,3,3,3,3,4,4,4,4,3,4,4,4,3,2,4,3,2,5,5,4,6,6,4,4
"257",4.04358353510896,-6.07990314769976,2,6,3.5,4.48910411622276,9.6,14.3002421307506,15.9975786924939,-3.09685230024213,0.728813559322035,-12.8111380145278,7.77966101694916,-10.6682808716707,-4.04600484261501,10.4455205811138,-1,0,1,4,5,5,4,4,4,4,4,4,3,2,4,5,5,5,4,4,4,5,5,5,3,3,4,6,6,6,6,6,2,2
"258",-2.95641646489104,-2.07990314769976,4,5,2.66666666666667,-0.510895883777241,6.9,-12.6997578692494,-11.0024213075061,2.90314769975787,-7.27118644067797,10.1888619854722,8.77966101694916,4.3317191283293,5.95399515738499,-8.5544794188862,NA,NA,NA,4,2,3,4,2,4,2,3,3,3,2,3,2,2,2,3,3,2,3,2,1,2,1,2,5,5,5,4,6,4,4
"259",-0.956416464891042,-9.07990314769976,3,5,1.83333333333333,-5.51089588377724,7.5,-6.6997578692494,10.9975786924939,11.9031476997579,2.72881355932203,-18.8111380145278,4.77966101694916,-6.6682808716707,8.95399515738499,2.4455205811138,-1,0,1,2,2,3,4,5,5,2,2,2,1,1,3,4,3,4,3,4,3,4,4,4,5,4,5,5,5,5,4,6,3,3
"260",1.04358353510896,-7.07990314769976,3,4,3.33333333333333,3.48910411622276,7,-11.6997578692494,-12.0024213075061,-6.09685230024213,-6.27118644067797,13.1888619854722,-13.2203389830508,12.3317191283293,1.95399515738499,-4.5544794188862,1,1,0,4,3,4,4,4,4,4,3,4,3,2,4,2,2,2,3,2,2,3,2,2,1,2,1,4,4,3,4,5,3,3
"261",7.04358353510896,-1.07990314769976,4,7,3,1.48910411622276,9.7,15.3002421307506,23.9975786924939,10.9031476997579,7.72881355932203,-15.8111380145278,6.77966101694916,-6.6682808716707,-3.04600484261501,14.4455205811138,-1,0,1,5,4,5,5,5,5,3,NA,4,3,2,4,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,4,4
"262",6.04358353510896,-0.0799031476997563,3.5,5.4,2.66666666666667,-0.510895883777241,7.6,-5.6997578692494,13.9975786924939,0.903147699757866,1.72881355932203,-8.81113801452784,-9.22033898305084,-3.6682808716707,3.95399515738499,8.4455205811138,1,1,0,4,5,5,4,5,5,3,1,3,3,2,4,5,5,5,5,4,3,4,3,3,4,4,5,5,6,5,6,5,4,3
"263",1.04358353510896,-2.07990314769976,3.5,4.8,2.5,-1.51089588377724,6.7,-14.6997578692494,-1.00242130750605,-0.0968523002421335,0.728813559322035,-3.81113801452784,1.77966101694916,-0.668280871670703,-0.0460048426150124,1.4455205811138,-1,0,1,4,3,4,4,4,4,2,2,3,3,2,3,2,2,3,3,3,2,4,3,4,3,2,4,4,5,5,5,5,4,3
"264",2.04358353510896,1.92009685230024,3,6.6,3,1.48910411622276,9.5,13.3002421307506,6.99757869249395,3.90314769975787,1.72881355932203,-12.8111380145278,2.77966101694916,-7.6682808716707,-0.0460048426150124,4.4455205811138,1,1,0,4,4,4,4,4,4,3,2,3,3,3,4,4,3,4,4,3,3,4,4,3,4,3,4,6,7,6,7,7,3,3
"265",-2.95641646489104,1.92009685230024,3,7,2.66666666666667,-0.510895883777241,8.7,5.3002421307506,-5.00242130750605,1.90314769975787,3.72881355932203,7.18886198547216,-18.2203389830508,-0.668280871670703,0.953995157384988,-2.5544794188862,-1,0,1,3,2,2,4,4,4,3,2,3,3,2,3,3,1,2,2,2,2,2,2,4,4,3,4,7,7,7,7,7,3,3
"266",-0.956416464891042,1.92009685230024,4.5,7,2.33333333333333,-2.51089588377724,6.2,-19.6997578692494,-1.00242130750605,2.90314769975787,8.72881355932203,-3.81113801452784,-4.22033898305084,-0.668280871670703,-5.04600484261501,-4.5544794188862,-1,0,1,4,3,2,4,4,4,4,0,3,3,1,3,3,2,2,4,2,2,3,2,4,4,3,4,7,7,7,7,7,5,4
"267",5.04358353510896,0.920096852300244,5,7,2.66666666666667,-0.510895883777241,5.7,-24.6997578692494,9.99757869249395,0.903147699757866,0.728813559322035,-4.81113801452784,4.77966101694916,-5.6682808716707,-5.04600484261501,6.4455205811138,-1,0,1,4,5,4,4,5,5,3,2,3,3,2,3,5,4,4,4,4,2,4,2,5,5,3,4,7,7,7,7,7,5,5
"268",-9.95641646489104,-1.07990314769976,5,3,3.16666666666667,2.48910411622276,8.8,6.3002421307506,-17.0024213075061,-4.09685230024213,-1.27118644067797,6.18886198547216,-15.2203389830508,9.3317191283293,6.95399515738499,-12.5544794188862,1,1,0,2,1,1,3,1,4,4,3,3,3,3,3,2,1,1,1,1,1,2,2,2,2,2,2,1,7,4,1,2,5,5
"269",1.04358353510896,-3.07990314769976,5,7,4,7.48910411622276,7.8,-3.6997578692494,5.99757869249395,11.9031476997579,2.72881355932203,-22.8111380145278,2.77966101694916,-9.6682808716707,-8.04600484261501,-5.5544794188862,1,1,0,2,3,3,5,5,5,4,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,4,7,7,7,7,7,5,5
"270",-1.95641646489104,-3.07990314769976,4,6.4,3.5,4.48910411622276,10,18.3002421307506,-5.00242130750605,1.90314769975787,0.728813559322035,-14.8111380145278,-3.22033898305084,5.3317191283293,-2.04600484261501,6.4455205811138,1,1,0,4,3,4,2,4,3,4,3,4,2,4,4,2,1,1,1,4,3,4,3,4,2,4,2,7,6,6,6,7,4,4
"271",5.04358353510896,-2.07990314769976,3.5,7,3.33333333333333,3.48910411622276,8.7,5.3002421307506,14.9975786924939,7.90314769975787,3.72881355932203,-17.8111380145278,-3.22033898305084,-9.6682808716707,-6.04600484261501,2.4455205811138,-1,0,1,4,4,4,5,5,5,4,2,4,3,3,4,5,5,5,5,4,4,4,3,4,3,4,5,7,7,7,7,7,3,4
"272",-3.95641646489104,3.92009685230024,3.5,5,2.83333333333333,0.489104116222759,8.7,5.3002421307506,-7.00242130750605,-0.0968523002421335,8.72881355932203,0.188861985472158,-0.220338983050844,5.3317191283293,7.95399515738499,-1.5544794188862,-1,0,1,2,2,2,4,4,4,2,3,3,4,2,3,1,1,1,1,2,2,2,2,4,5,4,4,5,5,5,3,7,4,3
"273",0.043583535108958,-2.07990314769976,2,1.4,2.5,-1.51089588377724,3.8,-43.6997578692494,-2.00242130750605,-2.09685230024213,-4.27118644067797,-15.8111380145278,5.77966101694916,-2.6682808716707,1.95399515738499,6.4455205811138,1,1,0,4,5,4,4,3,2,3,1,4,3,1,3,2,2,2,3,5,5,5,4,2,1,2,1,1,2,1,1,2,2,2
"274",-4.95641646489104,-1.07990314769976,3.5,3.8,2.83333333333333,0.489104116222759,9,8.3002421307506,-6.00242130750605,-1.09685230024213,-7.27118644067797,8.18886198547216,-4.22033898305084,5.3317191283293,4.95399515738499,-6.5544794188862,-1,0,1,3,2,3,3,3,3,2,2,NA,NA,NA,NA,2,3,3,4,3,3,3,3,2,2,1,1,4,4,4,3,4,NA,NA
"275",4.04358353510896,-2.07990314769976,3.5,6.6,2.33333333333333,-2.51089588377724,7.9,-2.6997578692494,17.9975786924939,11.9031476997579,1.72881355932203,-12.8111380145278,-4.22033898305084,2.3317191283293,-2.04600484261501,8.4455205811138,-1,0,1,4,4,4,5,4,5,3,1,3,2,2,3,5,5,5,5,5,5,3,3,5,5,4,4,7,7,7,6,6,4,3
"276",0.043583535108958,-4.07990314769976,2.5,7,2.33333333333333,-2.51089588377724,6.9,-12.6997578692494,-6.00242130750605,9.90314769975787,-6.27118644067797,-13.8111380145278,-9.22033898305084,-4.6682808716707,-5.04600484261501,-4.5544794188862,-1,0,1,4,3,3,4,4,4,3,1,3,1,2,4,2,1,1,3,2,1,3,1,3,5,4,4,7,7,7,7,7,2,3
"277",4.04358353510896,6.92009685230024,4.5,6.4,2.66666666666667,-0.510895883777241,7.1,-10.6997578692494,-5.00242130750605,-13.0968523002421,-1.27118644067797,-0.811138014527842,-5.22033898305084,18.3317191283293,-7.04600484261501,3.4455205811138,1,1,0,5,4,4,5,4,4,4,1,4,0,3,4,4,2,2,4,3,4,2,1,1,1,4,3,6,6,7,6,7,5,4
"278",0.043583535108958,-8.07990314769976,4.5,5.4,3.83333333333333,6.48910411622276,9.3,11.3002421307506,1.99757869249395,3.90314769975787,-8.27118644067797,19.1888619854722,1.77966101694916,15.3317191283293,-3.04600484261501,0.445520581113801,-1,0,1,4,4,3,2,4,5,4,3,4,4,4,4,2,4,3,4,2,2,4,4,4,2,2,5,6,6,5,5,5,5,4
